name,reviews.text
La Quinta Inn Auburn Worcester,Horrible staff! Drug activity and rooms smelled of smoke. I would not stay in this hotel. The did not clean room during our 3 day stay.
La Quinta Inn Auburn Worcester,"Customer service is not a priority here. I asked for a bottle of water and they told me you have to pay for it, you are just a regular customer. I was offended. I understand I am not a rewards member but to be dismissed was shocking."
La Quinta Inn Auburn Worcester,"Stayed here recently on a Saturday night. The room was clean enough and decent, but overall a little drab for the price. I was disappointed in the breakfast, limited selection that was mostly picked through by the time we got there."
La Quinta Inn Auburn Worcester,"My wife and I were needing a room not to far from UMASS Medical Center because of a family emergency. La Quinta was about a 10 minute ride and it was close to restaurants,shopping, and close to the interstate. The staff was friendly and helpful. Our room was fresh and clean and was very big. They have continental breakfast so you can grab a bite before leaving the hotel in the morning. We would stay there again if the situation warranted it."
La Quinta Inn Auburn Worcester,"Strangest bathtub I have ever encountered. The center bottom of the tub was soft like a rubber door mat while the bottom edges were rigid. One either had to stand with one foot on each bottom edge or both feet down the middle, or risk losing your balance. The water quantity was insufficient and too dispersed. The water quantity from... More"
La Quinta Inn Auburn Worcester,"When I decided to book a night at the La Quinta in Auburn/Worcester, I was initially skeptical about how my room would be, for the money I was paying. But my stay there turned out to be better than I expected. The room was small, but not too small for my needs the bathroom was adequate, even if the shower was a little noisy and the bed was spacious and reasonably comfortable. For a single night's stay, the La Quinta proved worthy of my investment."
La Quinta Inn Auburn Worcester,"The only thing that I would complain about is that the should really cover up the man entrance overhang, you could see all the wiring, etc."
La Quinta Inn Auburn Worcester,"My husband arrived late I'd called in advance to let them know, at 1am they struggled to check him into the room taking a long long time. He said it was a non-smoking hotel but his room had a terrible smell of stale smoke and it wasn't a conftable night."
La Quinta Inn Auburn Worcester,"I booked a room in the Auburn La Quinta. When my daughter, my grandson and I got there we didn't have a room. There was a problem with my credit card. They didn't have any rooms so the tree of us were stuck. The women t the front desk, Emma did her very best to find us a room. People... More"
La Quinta Inn Auburn Worcester,Cheek out at 12!
La Quinta Inn Auburn Worcester,Don't get your hopes up for scrambled eggs.
La Quinta Inn Auburn Worcester,no creme to be found
La Quinta Inn Auburn Worcester,The evening help was rude and none attentive.
La Quinta Inn Auburn Worcester,Was there with a group of friends to see a concert close by. Had a great time.
La Quinta Inn Auburn Worcester,"Hote look was fabulous! Very clean, friendly staff. We stayed for one night to go to a concert and it was perfect!"
La Quinta Inn Auburn Worcester,"The exterior was uninviting, but we were tired and had to get off the road. I suppose this location was priced lower than other chains, although still seemed a bit high even with a AAA discount which the desk clerk cheerfully applied after check in because I forgot. Our room was basic, but clean the bath was dated, but clean.... More"
La Quinta Inn Auburn Worcester,TV reception was poor as well was the rehab of this room. Very sloppy paintwork. Corners needed vacuuming extra dusty on armoire. Friendly staff and comfortable bed. Simple continental breakfast was good and area was clean to eat in. Great location.
La Quinta Inn Auburn Worcester,When we entered the initial room we were assigned all we could smell was either cigarette or cigar smoke in this NON-smoking hotel. We were assigned another room but it did call into question the overall cleanliness of the hotel in general that a room in a non-smoking hotel could stink of smoke.
La Quinta Inn Auburn Worcester,"convenient, close to highway, decent breakfast, clean. big room and comfy bed"
La Quinta Inn Auburn Worcester,"We arrived late one night and were very happy with this La Quinta. The front desk staff was nice and quick. We ran over to the Outback Steak House across the parking lot and had a quick dinner. The hotel was quiet, clean and very pleasant. I would recommend this property without hesitation."
La Quinta Inn Auburn Worcester,"good clean big rooms. value for money, good breakfast, close to hwy, no hassles,easy check in check out. decent standard clean bathrooms. would stay again. good wifi, free breakfast and parking. all amenities. king sized bed and comfortable bedding"
La Quinta Inn Auburn Worcester,"We needed a place to stay near Worcester. It was convenient and near the freeway. At first, we got a non-smoking room that reaked of smoke. They quickly changed our room to a smoke free. The bathroom fan was loud otherwise everything else was good."
La Quinta Inn Auburn Worcester,The air quality was horrible despite no smoking signs posted everywhere the air was quite stale and smelled
La Quinta Inn Auburn Worcester,"The neighbors, which were kids, not supervised by any adults were very noisy. No hotel staff stepped in to make it better. The breakfast was nothing to write home about, slim pickings. Beds were not comfortable, and only double not queen. Probably won't be back."
La Quinta Inn Auburn Worcester,don't get your hopes up for scrambled eggs.
La Quinta Inn Auburn Worcester,I have stayed at this hotel for the second time. It is a good area and felt safe. Breakfast each morning and free internet were great perks. I was able to have my Grandson's stay with me since that is why I came to this area to visit.
La Quinta Inn Auburn Worcester,"It's not bad, not great. Really...it is AVERAGE. I was concerned about what the room would look like after entering the lobby/reception area, which definitely needs a facelift, but the room was....okay. It was clean, except for a quite a bit of dust on the furniture which the sun revealed the next morning, there were adequate towels, pillows and the... More"
La Quinta Inn Auburn Worcester,"I figured it would be tough to get a good night's sleep so close to the highway, but it was unbelievably quiet. Whatever they've done to make it soundproof, it worked!"
La Quinta Inn Auburn Worcester,"We needed a decent place to stay for the night while at a convention. This is close enough to the DCU center to be a good choice, but far enough away to be more affordable. The staff was friendly, especially for our early check out."
La Quinta Inn Auburn Worcester,"earwigs in the ceiling, baby spiders hovering above beds"
La Quinta Inn Auburn Worcester,Hotel dirty. Carpet in room was filthy. No fitness center. Used computer to print boarding passes and no toner in printer. Asked for toner and clerk said I don't have any it's been low for a while.
La Quinta Inn Auburn Worcester,Stayed one night to attend a concert in Worcester. Convenient location right off 290 and Mass Pike. Hotel was clean and well attended to. Staff was very pleasant. A hotel to consider if you are ever in the area.
La Quinta Inn Auburn Worcester,Great for the price...dogs loved it 2
La Quinta Inn Auburn Worcester,The staff was friendly both checking in and out. The room was nicely clean and prepared for a relaxing stay.
La Quinta Inn Auburn Worcester,"stayed 5 nights, in transit moving from N.Carolina to Conn. room was okay, toilet seat was broken, room was okay. plus was the no fee for animals was traveling with 3 cats. Stayed in Harrisburg PA the night before arriving in Worcester area. Much nicer LaQuinta, cleaner, brighter. Staff much nicer, front desk person on arrival wasn't very pleasant"
La Quinta Inn Auburn Worcester,"Comfortable, well appointed, clean rooms, free wifi, hot breakfast included, and good rates. Right across the street from Auburn Mall and Outback Steak House is 100 yards from hotel lobby entrance, easy walk across parking lot. I would stay here again without hesitation."
La Quinta Inn Auburn Worcester,"First time staying at LaQuinta Inn, probably my last. I have stayed at the LaQuinta Suites in the past and they were much nicer. The hotel was located pretty central, the breakfast was lackluster, room was just ok. Housekeeping staff was very good room was clean. The sheets were showing signs of wear and looked dirty."
La Quinta Inn Auburn Worcester,"I booked this hotel based on its convenience and the fact that it was pet friendly, but was not up to par with others in the chain nor the quality for the price. The front desk was small, the hotel was recently renovated but it dd not appear to be and smelled smokey. The most disappointing part of my stay was when I realized the comforter on my bed was stained and dirty, what appeared to be an old pet accident stain accompanied by dirty marks. I was in a pet friendly room, however I expected it to be clean. Otherwise, the room was ok, could have been cleaner, floor in the tub felt unsteady and ceiling had questionable spots. Also the tv reception faded in and out and on my second night completely cut out and never returned. Breakfast was free but not worth the time it took to get downstairs. The first morning was ok, as they offered hard boiled eggs and fresh fruit. Morning 2 was only waffles, cold cereal and toast. No healthy options for those of us uninterested in a processed breakfast. The staff was friendly, location and parking was good, and I liked the fact that they don't charge additional fees for pets. They did accidentally place a 200 hold onto my credit card, which I questioned at the front desk upon checkout and was told it was a mistake by another employee. Overall, I had reservations about this hotel based on other reviews I read before booking but figured I would give it a try since it has undergone a recent reno. I won't stay at this location again."
La Quinta Inn Auburn Worcester,"We were only there for about 8 hrs. Simply needed a place to sleep that was close to the highway and not overly expensive and this fit the bill. We had minimal interaction with staff other than to check-in which while not overly friendly, wasn't unfriendly either. Room was what we expected - and fine for what we needed. Bed could have been a little more comfortable, and the rooms (which had an adjoining door) are not soundproof - we could hear everything when the guests checked into the adjoining room in the middle of the night. Breakfast is minimal, but again, was as expected. Overall, the hotel was fine for our needs and the price."
La Quinta Inn Auburn Worcester,"Stayed here one night after a late night flight into Manchester. Pleasant staff and stay. Close to several restaurants. Breakfast was OK, but I am not a morning eater, but I did have a banana and juice."
La Quinta Inn Auburn Worcester,This was the preferred hotel for a wedding I attended in September with my family. We had made the reservation through a 3rd party website so we pretty unsure what the bed configuration was going to be. The staff was generous to offer us a room with two beds. Rooms were clean and everyone was really helpful and nice.
La Quinta Inn Auburn Worcester,"This hotel was very reasonably priced and is located on the grounds with an Outback Steak House. The rooms were clean, but the bathroom floor could use some scrubbing of the grout. The bed was very comfortable. They do have free breakfast, but I did not have it. The wifi connection at this hotel is above average. Super fast! I... More"
La Quinta Inn Auburn Worcester,"Room was clean and the bed was comfortable. But there was a stale smoke order in our room and in the hallways. Carpeting was outdated. It seems that they recently made some upgrades, but still looks like they need to do more."
La Quinta Inn Auburn Worcester,"The bed was very comfortable, room clean and convenient location. There were some loud guests that arrived 3am Sunday however the hotel staff addressed immediately. Mostly cold Breakfast choices, only hot item was one waffle maker for about 20 guests 9am Sunday, bagels were gone and not refilled. Could have provided some eggs bacon."
La Quinta Inn Auburn Worcester,"Unlike most hotels, no additional charges for pets unless they damage something. Comfortable rooms, free WiFi, and a European style breakfast. Cable TV, but no HBO or other premium channels, but plenty of parking all at the lowest rate around."
La Quinta Inn Auburn Worcester,Be sure to wear flip-flops in the shower.
La Quinta Inn Auburn Worcester,When booking this hotel there were rooms listed as a separated area for a second queen bed with privacy so rather than book two rooms I booked this for my daughter and her fianc and my husband and I. When we got there there was a king bed and a pull out couch that one person would not be comfortable... More
La Quinta Inn Auburn Worcester,It is a smoke free hotel. Clean and perfect for any ocation. Comfortable rate. Good breakfast.
La Quinta Inn Auburn Worcester,"My family and I stayed two nights at La Quinta Auburn and we were so satisfied. The rooms are beautiful decorated, the staff is so friendly, nonetheless mention that is a pet friendly hotel were your best friends will have a wonderful time. We definitively recommend this hotel"
La Quinta Inn Auburn Worcester,"Good to reach from Logan airport when arriving from abroad and going further West. Many restaurants, services and grocery shops are near hotel. Is located, like many hotels, too close to the highway. It is good to get to the hotel, but you got the noise too. Good breakfast selection. The accommodation in this hotel is worth the money, considering... More"
La Quinta Inn Auburn Worcester,I slept well here. My dog was greeted with friendliness and kindness. Clean.
La Quinta Inn Auburn Worcester,Very nice
La Quinta Inn Auburn Worcester,"We checked in later in the evening. Tired after a long long drive. One of our rooms was a storage room, the other had a high pitched noise. Had to change both rooms. Reception apologized and offered a credit for the inconvenience. When we checked out, they could not give us a credit because we booked through Hotels.com. Offered us... More"
La Quinta Inn Auburn Worcester,"This was supposed to be a NON-smoking hotel but the initial room they assigned to us stunk of smoke. We informed the front desk and they assigned us to a new room that was fine, but that initial experience called into question the cleanliness of the entire hotel. Had that been the first La Quinta that we stayed in, it... More"
La Quinta Inn Auburn Worcester,"Positives: convenient to highway, close to restaurants, across from Auburn Mall, friendly staff, all public areas (lobby,dining area,hallways) clean, free wifi,good size room,roombathroom clean,hot water in shower,comfortable bed, free breakfast, good variety of breakfast foods, price is comparable to nearby hotels. Negatives:even though it is now a completely smoke free hotel the property smells of stale smoke as if no... More"
La Quinta Inn Auburn Worcester,During the past three years we have stayed here several times and have always had a pleasant experience. Close to major highways was a great plus. Breakfast was excellent with lots of choices. We will stay there again when we travel.
La Quinta Inn Auburn Worcester,"My wife and I love this hotel, it is a unique and true pet friendly. The staff is so friendly and try to their best to help you in all your needs. The beds are unbelievable so comfortable that you do not want to wake up."
La Quinta Inn Auburn Worcester,"This was my first time in Worcester MA. The rooms at this hotel are very clean and the internet service was pretty good. However, I was not satisfied at all with the breakfast options. Overall, the stay was a pleasant one and I had no major problems. I will stay here again if I have no better option for the... More"
La Quinta Inn Auburn Worcester,"We stayed while we were visiting family in nearby Worcester. Room was okay (clean), but this supposed non-smoking hotel absolutely reeked of smoke as you entered the elevator and walking to our room on the third floor. Fortunately the room itself didn't, but having to be greeted by the smell of smoke as you walked into and out of the... More"
La Quinta Inn Auburn Worcester,I needed a place to stay because I was meeting friends for a late dinner. I selected La Quinta based on price and the fact that I had stayed in one in Springfield in June and had been pleasantly surprised by that one. Auburn was a pleasant surprise as well. I had asked for a room near the elevator (I... More
La Quinta Inn Auburn Worcester,"dirty stained room, room service was disappointing as well"
La Quinta Inn Auburn Worcester,Was a cold night and the at the desk put us in a room without working heat and then wouldn't help us change rooms. After too much discussion finally changed rooms at 130am. Could've moved us immediately. But the desk person would not do so. I'd be out of my mind to stay here again.
La Quinta Inn Auburn Worcester,"Our little dogs loved it there, great place to walk the dogs. Near a shopping Mall which kept me happy. A busy weekend there due to graduations and weddings, some of the people slammed their doors at 2:00 am. and talked loud in the hall."
La Quinta Inn Auburn Worcester,"somewhat outdated and the staff was not accommodating at all. hot shower was hit or miss, the refrigerator froze all of my food even on the lowest setting and no one would even consider fixing it. noise level was higher than most and they allow pets that are not only noisy but are not good for those of us that... More"
La Quinta Inn Auburn Worcester,"Good place to stay, near the interstates."
La Quinta Inn Auburn Worcester,Most basic of accommodation with more than a most basic rate. Room was plenty clean but did have a bit of a musty smell. Tears in the carpet and molding separating from the wall. Closet had 4 hangers 1 was broken with a nail sticking out. Bed was comfortable. Water pressure was pitiful and shower did not maintain a constant... More
La Quinta Inn Auburn Worcester,"Very clean comfortable accommodations. Staff friendly helpful. Breakfast was sufficient, food fresh, dining area kept clean. Would definitely stay here again when visiting the Worcester, Cambridge, Springfield, Boston areas."
La Quinta Inn Auburn Worcester,"Earwigs in the ceiling, baby spiders hovering above beds"
La Quinta Inn Auburn Worcester,Overall my stay was good. However for some reason I was checked out early and had to go to front desk and get it taken care of. I expected a cleaner room. I have short hair but found long brown ones as well a piece of a candy cane under the desk. Ceiling in bathroom needs painting. Nothing that would... More
La Quinta Inn Auburn Worcester,"Hotel was clean and everyone was friendly. I didn't expect much, since this was an inexpensive hotel, but it was nicer than expected. Everything was very clean and fresh looking. Breakfast was okay. They had yogurt, waffles, hard boiled eggs, and cereal. The only thing missing from other mid priced hotels was cooked eggs and bacon. Can't go wrong for... More"
La Quinta Inn Auburn Worcester,"Marginal at best, this motel charged 250 extra because they found evidence the room had been smoked in. Don't empty any cigarette butts in the room,or pick up around the outside. Any motel this desperate for money needs to be avoided. Management was totally unwilling to discuss this. Welcome to La Quinta returns reward program will never save you as... More"
La Quinta Inn Auburn Worcester,"This location is great for us as we travel from central New York late afternoon heading to New Hampshire .Easy on/off location , we head out late afternoon and spend the night .We wake refreshed and get to enjoy a full day after only 11/2 hour drive to our final destination .The beds are comfortable and breakfast being avail started... More"
La Quinta Inn Auburn Worcester,Booked via Hotwire at a bargain rate so can't complain a lot (with breakfast included too). Hotel smelled stale. Room was good enough for a short one night stay on our way to Boston. Best part was having an Outback Steakhouse in the same lot so after a long way driving we could just walk across the parking lot for... More
La Quinta Inn Auburn Worcester,"For a reasonably priced hotel this one is good, clean and the breakfast is alright. We did not find the staff very friendly but the breakfast service was good. We would stay here again because our family is close by but we may try another chain next time."
La Quinta Inn Auburn Worcester,"The hotel was full the night we stayed - on a Saturday. Stayed on the first floor and heard some little child running back and forth for about an hour as we were unwinding and trying to go to sleep. Fortunately we discovered the television has a few themed screens which play environmental sounds. We chose the full moon over the ocean and finally let the ocean waves lull us to sleep. The hallway definitely smelled of cigarette smoke, but fortunately the room did not. However, they sprayed with scented spray, despite my request otherwise. The breakfast was not anything we wanted - all breads, cereals, waffles. I have a gluten intolerance. So I grabbed an apple and went elsewhere. The coffee ran out early and wasn't that good - bitter. The hot water for tea wasn't quite hot enough to make true tea. The bed was fairly comfortable - very firm and the pillows were a bit too chunky for my preference. The fan in the bathroom was quite loud. No night lights, but the full moon theme on the television sufficed as a night light."
La Quinta Inn Auburn Worcester,"Tub/ shower felt like the bottom was about to break. Snapping sound and bottom gives way while moving around in the shower. Strange goings on outside after dark, people loitering at entrances on both ends of the building. One night (10:30pm) SUV parked at the rear by the dumpsters with people laying down on the pavement. Would not stay here again if you paid me."
La Quinta Inn Auburn Worcester,"Hotel needs an update. Bathrooms are dated, as are carpets in the halls and rooms. Good for a few hours of sleep and move on."
La Quinta Inn Auburn Worcester,be sure to wear flip-flops in the shower.
La Quinta Inn Auburn Worcester,Needed a room for 1 nite stay in the area. Pictures are often deceiving online of hotels so its often luck that guides you in selecting a place. Nicely located off the Mass Pike its location was convenient. The outside is very dated and rather unappealing. Looks old and gives the feel of limited work done to the hotel. Once... More
La Quinta Inn Auburn Worcester,"Like most La Quintas it was economically priced, with very easy access off 290. A bit old, but in good shape. Helpful staff, early breakfast, next door to Outback and Papa Gino's for great pizza across the street. Worked well on a road trip."
La Quinta Inn Auburn Worcester,"Busy Saturday, needed to chill out before the long drive home. LQ the perfect place. Bright side breakfast after a good night's rest shower got us ready for that drive. I90 is a very busy highway and requires drivers to be very alert. Staying at LQ made the difference."
La Quinta Inn Auburn Worcester,"My first time at this location. I have stayed at La Quinta before and my opinion of the chain continues to be the same. Some are nice, some are average, and some are less than average. You just don't know what you are going to get. Tripadvisor is helpful in this case. The room was nice, but smelled of smoke... More"
La Quinta Inn Auburn Worcester,When the maid cleaned our room on day two she did not shut our door all the way we had over 2000 in our room at.. As far as we know nothing was taken from an outsider. Not good. We told the lady at the front desk and she basically said whoops sorry oh well.
La Quinta Inn Auburn Worcester,"Not a bad hotel - clean, polite employees, etc. The biggest issue was that they installed sensors on the air conditioning so that they shut off when you leave the room. It's a heat wave outside and not matter how low I set the A/C, whenever I come back to the room it's sweltering hot and the unit takes forever... More"
La Quinta Inn Auburn Worcester,"The hotel was good for commuting near the highway, but this Clarion was dirty. It would be such a great spot anytime when going to CT, but they just need to clean. The room wasn't bad inside. The flooring throughout all common areas: stairs,dining room rugs, tile floors, and hallways haven't been kept up. I would estimate at least 2-3 weeks without sweeping. The worst was the pool area. Crazy amounts of hair all over the floors. Not just from one day, but at least 2 months worth. It was so gross. Not sure if an entire family manscaped or what. It would be a really great place, if they cleaned and washed Windows. As soon as we pulled in , I told my wife if the landscaping looks like this, we should go somewhere else. I can't under stand how the grass and neglect of landscaping can't be taken care of. It would take a maintenance person 2 hours a week, but I guess the ownership doesn't care. We will not be coming back."
La Quinta Inn Auburn Worcester,Nice hotel to stay at while passing through the area. Hotel is dog friendly unlike other hotels in the area with ridiculous pet surcharges. I would definitely recommend this hotel to anyone with pets. Room was clean and adequate and amenities were as expected.
La Quinta Inn Auburn Worcester,This Inn was clean! Staff were very friendly helpful. Breakfast was full the room was very clean. We stayed here as a stop over to Maine. Right across the parking lot is an Outback that had great food.
La Quinta Inn Auburn Worcester,Paid for a room 110.98 dollars and the DOOR won't even lock to my room. I turned the lock myself and had my boyfriend be outside the door and he walked RIGHT IN. Doors don't lock I do not feel safe at all. A horrible hotel I will not recommend or stay here ever again. Do not stay at this... More
La Quinta Inn Auburn Worcester,"Clean, comfortable, pleasant room, easy access and convenient location just off I-90. Friendly staff at front desk, and housekeeping maintained room very well. Would stay here again when traveling in the area."
La Quinta Inn Auburn Worcester,"I have stayed many times at La Quinta Inn Auburn and I always had a great time there. The rooms were clean, free wi-fi and parking. Also free breakfast and the customer Service is good. There is a mall near by and many other stores. Great location outside Worcester and Wachusset Mountain."
La Quinta Inn Auburn Worcester,"A perfectly adequate landing spot for an overnight. Had issue with low (sink) water pressure in room, and room did not have a fridge, but otherwise seemed OK. Seems like property just recently became a La Quinta they are definitely in the process of making it 100 smoke free - I was almost placed in a room that they had... More"
La Quinta Inn Auburn Worcester,Came from a very bad motel so we were gladtocome on and find a ice clean environment
La Quinta Inn Auburn Worcester,Had a great time . Ate lots of lobster Attended brother's granddaughter's wedding at a barn. Visited with brother two sisters and lots of nieces and nephews.Our youngest daughter accompanied us and was very helpful. We are seniors and couldn't do all without her.
La Quinta Inn Auburn Worcester,"Conveniently located just off of the Interstate. Lots of shopping and dining options in the immediate area. Very good breakfast, courteous staff. I was with a group of students and we were all treated in a welcoming way."
La Quinta Inn Auburn Worcester,"IT WAS VERY SHORT JUST OVER NIGHT,BUT THE HOTEL WAS VERY NICE"
La Quinta Inn Auburn Worcester,"Friendly greeting ,clean and comfortable beds.One of the reasons to stay at La Quinta is the comfort of their beds.Breakfast was ready on time and meet my requirements. Easy access and quiet area for this La Quinta."
La Quinta Inn Auburn Worcester,"We stayed here overnight to get some sleep on a road trip up to Maine. We had our dog with us as well. The hotel was clean, the staff was friendly and accommodating. The breakfast was simple but convenient. We are always unsure about booking a place like this because the reviews are always mixed but we were happy with... More"
La Quinta Inn Auburn Worcester,We returned after an unusual absence and were reassured that the good accommodations and excellent customer service were still the order of the day. The refrigerator in the room we always choose is still without shelves. Small enough problem.
La Quinta Inn Auburn Worcester,We arrived late to the hotel. Staff was friendly and quick. Dropped off our luggage and ate at the Outback Steak House next door. Room was comfortable and good. Bathroom could use a little extra cleaning. Altogether a good hotel and we would recommend it!
La Quinta Inn Auburn Worcester,"Modest, clean, quiet, reasonably priced place to stay. Convenient to I-90 and Route 20. It's near a shopping mall with a Macy's, and an Outback next store. Definitely I would stay at this La Quinta again. Clerk was friendly, attentive. It's a simple no-frills hotel but had everything I need: hot water, plentiful thick towels, comfortable firm king bed with... More"
La Quinta Inn Auburn Worcester,12pm checkout! shaweet!
La Quinta Inn Auburn Worcester,This is a friendly hotel to stay at in Massachusetts. Accommodations are clean. It is reasonably priced. It is extremely nice to be able to bring your dog when travelling. Auburn is a nice town with good restaurants and stores conveniently located.
La Quinta Inn Auburn Worcester,"Even though the hotel has a no smoking policy, as soon as we walked in, we could smell cigarette smoke. The lobby is really small , the breakfast is lame. Not a nice place, but good price."
La Quinta Inn Auburn Worcester,"Very nice folks made for a speedy check in and pleasant stay. This is a good place for a business traveler with all the right appointments at a low price. While I didn't partake, I did see many people taking advantage of the complimentary breakfast."
La Quinta Inn Auburn Worcester,I called to make a reservation and the front desk never picked up. I called back and the front desk receptionist accidentally hung up on me. I called back one more time and the front desk clerk sounded extremely annoyed... Like he accidentally started working at La Quinta 5 minutes prior to my phone call. I went ahead and made... More
La Quinta Inn Auburn Worcester,"Quick stop on our way to Boston, very convenient, and nice overall."
La Quinta Inn Auburn Worcester,"I had no problem with the hotel, for some reason the shuttle for the PMC bike ride no longer stops there. This was the reason I booked this hotel. the bike ride is out of sturbridge an can never get a room there, I have stayed at this hotel before and the shuttle always picked me up. I have no... More"
La Quinta Inn Auburn Worcester,Bath tub cracked like it was going to break open during shower. Overall motel (hallways) are old and dirty. Morning employee made political comments which were unprofessional. Matress was comfortable.
La Quinta Inn Auburn Worcester,This hotel is perfectly situated for my travels back and forth to New England. The welcome mat for my dogs makes it perfect. My room never feels dirty or dog damaged and the bed is comfortable. Easy in and out. Will stay again.
La Quinta Inn Auburn Worcester,"Our room was very old and dingy. There was rust spots on the bottom of the tub and the tile and walls in the bathroom where yellowing and had brown stains. It looked like it had been cleaned, it was just old and stained. It was not a room that should cost over 100/night."
La Quinta Inn Auburn Worcester,"Truly a dog-friendly atmosphere. The people were all very pleasant, room was clean and comfortable. I requested 1st floor and got it. Breakfast was good. The only place to walk dogs is a grass area in front of hotel. We saw at least 6 other dog owners the night we stayed. The lawn was impeccably clean thanks to everyone picking... More"
La Quinta Inn Auburn Worcester,"This is a mediocre property that shows its age and smells stale. Free WiFi and next to an Outback Restaurant. Clean but not really nice in particular for its price. Hot water in shower, no robe, decent hair dryer and a good bed. But they have an A plus player at the front desk named Jonathan. I hope management is... More"
La Quinta Inn Auburn Worcester,Paper thin walls. Could hear everything in adjoining room. Terrible breakfast.
La Quinta Inn Auburn Worcester,bring your own pillow. the ones here are hard as a rock. bed is hard too
Sportsmen's Lodge,The hotel was great for the price. It was close to Universal Studios. When we first got to the room there was no hot water. They did fix it however. There is also a weird musty smell in the room and throughout the hotel. Even with opening the sliding glass door it did not go away. It's probably because the hotel is so old and there is no exhaust fans in the bathrooms so the steam really gets going in be rooms. The walls and ceilings are paper thin so you can hear every door closing and everything that goes on around you. The hotel has been updated so don't let the hotel so old statement rub you the wrong way. The pool area and hot tub is extremely nice and well kept and the bar and bartender at the pool is a highlight of the property. One last issue is that you have to pay for parking with a hotel stay....ridiculous in my book! Again though for the price of the room it was a good deal and worked for what I needed.
Sportsmen's Lodge,"Old hotel very noisy,hearing people use bathroom and kids running around. The hallways carpet and color is off putting."
Sportsmen's Lodge,"I stayed two nights with the Sportmen's Lodge for a weekend trip to Universal Studios. The convenient location was what I enjoyed the most. There were plenty of options for groceries, restaurants, and attractions in the area."
Sportsmen's Lodge,"It was ok. Power was out, but that was city wide. The front desk guy was rude."
Sportsmen's Lodge,"Hotel is probably over 50 years old and is in need of additional renovation. Pictures don't represent the true condition of the property. Lobby is very nice but the hallways are dingy. The room is huge and very comfortable. Beds are extremely comfortable. Rugs need to be replaced in the hotel and the dcor is in need of a major change. Pool is very nice and is huge. It can be loud - the hotel must book groups but pool view rooms do not have any road noise. The location is terrific. Down the street are a host of great restaurants, salons and a grocery store. Parking is super convenient and is free. Patio food is very expensive but serving size was enough for two."
Sportsmen's Lodge,This is a fantastic place to stay. We have stayed 2 times and will stay again. Love the rooms and the kids love the pool.
Sportsmen's Lodge,"I've stayed here before but never will again. There was an independent film being shot in the hotel during my stay, which the hotel never mentioned. They used the pool area for two days and a room just down the hall from mine. Noise and working all night. Then the night they left, the fire alarm went off at 2AM. No fire, just pranksters and the alarm staying on for thirty minutes. I didn't enjoy my stay at all and the hallway carpet seemed damp and smelled. There are too many other great hotels in this area to go here again."
Sportsmen's Lodge,like http://www.twitpic.com/43uz9o
Sportsmen's Lodge,Years of history. Great pool!!!
Sportsmen's Lodge,"This hotel has a large beautiful pool, which is the reason I booked it. My son is recovering from surgery and some of his therapy is done in a swimming pool. As it turned out, our schedule didn't allow him to even use the pool. The property also has lovely grounds with landscaping and fountains, and was in a nice neighborhood for me to take a walk. It is an older property, though, which means noisy elevators, small bathrooms, thin walls, etc. Redocorating doesn't change any of that. We had the wheelchair accessible room with a roll in shower that worked well for my son. There was enough space in the room to include a small refrigerator and microwave but they didn't. I guess they want you to order from room service, but that closes at 9:00 pm. Hello Despite the positives of the property, it really didn't meet our needs and I won't choose to stay there again."
Sportsmen's Lodge,our check-in special is flying off the proverbial shelf! check in anytime in october for a free app or dessert with the purchase of an entrée at patio café.
Sportsmen's Lodge,We had to move rooms and even then there was no peace. The first night we were kept awake by the pounding drums from their club until 2am. The second night there was a guest screaming in the hall from 2-3am.
Sportsmen's Lodge,"have you checked out the new-and-improved food and drink at river rock? well, you simply must! need some incentive? how about happy hour 7 days a week."
Sportsmen's Lodge,"Smelled Musty, shower floor had what looked like scabs that we rinsed out, wall by toilet was painted over what looked like buckling mold, beds were comfortable, tv was small and no movie rentals, noisy during day and into night, 70's vibe and perfume smell, they were not accommodating. Shuttle service was ridiculous so he told us take a taxi."
Sportsmen's Lodge,Great hotel
Sportsmen's Lodge,"great large pool and bar, open to outside guests for only $10"
Sportsmen's Lodge,"This hotel is really pretty (lots of white/white, pops of orange) The staff are very friendly and despite having a 16 hr power outage the day prior to our arrival, as well as a three hour powder outage during our stay, they did everything in their power to get us checked in and make us comfortable! The food in the small restaurant is delicious as was room service and both reasonably priced. My only complaint would be that we requested a quiet room, but our room was four doors down from the swimming pool entrance. It was very noisy and we were unable to sleep. I would look at this as more of a party hotel and less of a place to rest up for a busy day of sightseeing- just because of the constant hallway noise. Im not sure if there is a quieter place in the hotel since we requested such a room but got assigned to the pool area."
Sportsmen's Lodge,"Good stay but disappointed about the pool. Apprently in the summer the hotel sell admission to non guest to use the pool. Due to this myself, my wife and my son couldnt enjoy ammentities we paid for. Rooms are nice and remodeled but you can still see the age of the hotel. First and last time we will be staying there."
